filtervalid,filteryes,0_Agrees_contact_Future,0_agrees_mention_name_report,0_enum_gender,0_settlement_location,0_Village_location,0_has_email,1_Gender,2_Age,3_settlement_lives_in,4_years_in_settlement,4_months_settlement,5-HH_head,6_relation_HHH,7_highest_level_educ,8_primary_source_income,8_Other_sources,9_income_range,10_HH_size,11_Displacement_status,12_Urban_1_rural₀,13_disability,14_Specify_disability,15_how discoverd_IMC_activities,16_others_sources,16_location_easy_to_find,16_explanation,17_felt_safe,17_explanation_text,18_pay_for_services,18_who_to_pay,19_accessed_WGFS,20_times_attended,21_how_far_travel_to_WGFS,22_interaction_with_HLSS,22_Other,23_staff_professional,24_Received_treatment,25_referred_to_otherplace_ifnecessary,26_referred_where_text,27_how_satisfied_with_service,27_explanations_text,28_recommend_to_friend,28_explanation,29_improvement_suggestions_text,30_wife_can_be_blamed_for_beeing_beaten,31_Husband_should_beat_to_discipline,32_give_opportunity_for_sex,33_rape_solved_comunity,34_treatments_girl_raped_text,35_how_fast_HIV_prev,36_girl_raped_must_marry_man,37_women_moving_after_dark_blame_rape,38_understandable_man_rape_beautiful_woman,39_her_fault_if_beautiful,40_OK_force_sex_wife,41_OK_force_sex_wife_sick,42_no_big_deal_sex_message_uninvited,43_no_big_deal_touch_uninvited,44_menstruation_means_ready_mariage,45_under18_marrige_OK_if_parents_OK,46_family_to_choose_marriage,47_woman_should_have_equal_right,48_women_should_have_equal_opportunities,49_more_important_educate_boys,50_husband_wife_should_decide_together,51_participated_in_consultations,52_IMC_HLSS,52_Community_discussion,52_Walk_ins,52_Other_sensitization,52_SASA,52_EMAP,52_16_days_activism,52_intl_women_day,52_WGFS,52_other,52_spec_other,53_improvement_knowledge,54_Medical_injuries,54_medical_infection,54_prevent_STI,54_prevent_HIV,54_prevent_pregnancy,54_justice_formal,54_justice_trad,54_INGO_protection_services,54_INGO_psy_support,54_comm_psy_support,54_purification_rituals,54_Counselling,54_other,54_noresponse,54_Other_precision,55_recomm_time_seek_help,55_explanation_text,56_men_victims,57_MW_both_willing_help_GBV,58_whom_report_assistance,59_open_discussion_GBV_partner,60_open_discussion_other_women,61_community_open_impact_GBV_community,62_IMC_result_men_more_engaged_prev,62_explanation_text,63_confidence_comm_leader_can_prevent_act,64_likely_assist_another_woman,65_how_text,66_reason_no_assistance,67_men_more_likely_assist,68_WGFS_beneficial,68_explain_text,69_what_like_most_WGFS_text,70_negative_aspect_improvement_WGFS_text,71_other_recommandations_text
Valid,Yes,Yes,Yes,Female,Bor,Malou,No,Female,25-34,Langbar,0,6,Yes,0,No education,Support from community and family,0,101-300 SSP,7 to 10,IDP,Urban area,No,0,IMC/ HLSS staff,0,Yes,Because it is near me,Yes,The place is safe and secured,No,0,Yes,Over 10 times,1 to 5Km / 30-45 min,WGFS,0,Yes,Yes,No,0,Highly satisfied,Yes because the services provide help me like i can pay my children school fees and i can able to pay midication bills,Yes,To get help were nasscesry for her better health,Yes we need more services to help others,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,"PEP to prevent unwanted preganacy ,STIs and HIV",Within 72 hours,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Yes,0,0,0,0,0,0,0,0,1,0,0,Signiﬁcantly increased,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,Within 72 hours,To prevent her from unwanted preganecy STI and HIV ,Yes,More willing,Parent,Somewhat open,Very open,Very open,Agree,Men created awareness ,Highly confident,Highly likely,Tell her to go to WGFS /IMC,0,Highly likely,Highly beneficial,Because many beneficiars are benefiting with the services provide,"Dignity kits , bedsheet ,",We need the project back so that it can help us ,I would like to appreciated the project for the great work they did
Valid,Yes,Yes,Yes,Male,Bor,Langbar,No,Female,25-34,Malou,1,3,No,Wife,Some Primary,Trading,0,>500 SSP,7 to 10,Returnee IDP,Urban area,No,0,IMC/ HLSS staff,0,Yes,Because  centre  is  nearby  my home,Yes,Because no insecurity,No,0,Yes,Over 10 times,Below 1km/ 15 min,WGFS,0,Yes,Yes,No,0,Highly satisfied,Because the services offered to us help many  families,Yes,For medical  check up,The  services  brought  by Healthlink are  helpful to  us,Neither agree nor disagree,Disagree,Disagree,Agree,Pep,Within  three  days,Agree,Agree,Disagree,Disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Disagree,Agree,Disagree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Strongly agree,Yes,1,1,0,0,0,0,1,1,1,0,0,Slightly increased,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,Immediately,"To prevent  infection,injuries, and HIV",Yes,More willing,Parent,Very open,Very open,Very open,Agree,Men are  involved  in  awareness  campaigns,Highly confident,Highly likely,To go for counselling  and  other beneficial things  like dignity kits and crocheting,0,Highly likely,Highly beneficial,The  centres  is  beneficial  to  us because  we get knowledge  and  helpful  materials like  embroidery bedsheet and IGA,Counselling and  awareness,No,We appreciate Healthlink  project for supporting  us women
Valid,Yes,Yes,Yes,Male,Bor,Malou,No,Female,25-34,Malou,2,3,Yes,0,No education,Petty business,0,>500 SSP,7 to 10,IDP,Urban area,No,0,IMC/ HLSS staff,0,Yes,The location  nearby home,No,Because  we  had  no insecurity,No,0,Yes,5-10 times,Below 1km/ 15 min,WGFS,0,Yes,Yes,No,0,Highly satisfied,The services offered  are  helpful and  good  us because  the embroidery bedsheet  help  me  in paying  my  children  fee after  selling,Yes,To give her  knowledge  of  violence  against women and girls,My suggestion  is  to  add  more services to help  those  who  are  left out,Disagree,Strongly disagree,Disagree,Agree,Pep,72 hours,Disagree,Agree,Disagree,Strongly disagree,Strongly disagree,Disagree,Neither agree nor disagree,Disagree,Agree,Disagree,Disagree,Agree,Strongly agree,Disagree,Strongly agree,Yes,0,0,0,0,0,0,0,0,1,0,0,Signiﬁcantly increased,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Immediately,Medical  to prevent  infection,Yes,More willing,Health clinic,Very open,Very open,Very open,Agree,The can  do  awareness,Highly confident,Highly likely,To refer  her  to  visit women and girls friendly space,0,Highly likely,Highly beneficial,We received  services  in WGFS which  give us  income after  selling  them,Services  available  like  dignity kits and crocheting,No answer,Thank  they  project for  supporting  vulnerable people  like  widows and  women
Valid,Yes,Yes,Yes,Male,Bor,Malou,No,Female,45-44,Malou,4,3,No,Daughter,Some Primary,Trading,0,>500 SSP,>11,Returnee IDP,Urban area,No,0,IMC/ HLSS staff,0,Yes,We near to centre,Yes,No more difficulties  on the  way to centre,No,0,Yes,Over 10 times,Below 1km/ 15 min,WGFS,0,Yes,Yes,No,0,Not satisfied,The  services  offered  by Healthlink  are not satisfied us  because  others  are left out,Yes,To share the ideas  of how to  overcome violence,"There is improvement on  the services  offered  to us ,other are paying their  children  fees now which is  great  support  to us",Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Agree,Pep,Within three days,Disagree,Agree,Agree,Agree,Neither agree nor disagree,Disagree,Disagree,Disagree,Agree,Disagree,Strongly disagree,Strongly agree,Agree,Strongly disagree,Strongly agree,Yes,0,0,0,0,0,0,0,0,1,0,0,Signiﬁcantly increased,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Immediately,"To prevent  infection, Unwanted pregnancy and STIs,HIV",Yes,More willing,Health clinic,Very open,Very open,Very open,Agree,Because man are aware on GBV,Highly confident,Highly likely,counselling and refer her to  visit women and girls friendly space,0,Highly unlikely,Highly beneficial,The women and girls friendly space is beneficial  to us because  we get knowledge and  services,Women and girls friendly space create unity  among women and girls  for different backgrounds,No,We beneficiaries  are  happy  about  the  Healthlink  project may God give them other chance  to bring  those  who  are  left  to benefice like  us
Valid,Yes,Yes,Yes,Male,Bor,Malou,No,Female,25-34,Tibek,10,3,Yes,0,No education,Trading,0,>500 SSP,5 to 6,IDP,Urban area,No,0,IMC/ HLSS staff,0,No,Because I move to tibek to malou,No,Because  I  cover  long  distance to reach centre,No,0,Yes,5-10 times,Above 5km/ more than an hour,WGFS,0,Yes,Yes,No,0,Highly satisfied,The highly  satisfied me,Yes,To learn about  violence,My suggestion  is to  add  more  services  such that  others  are not  left out,Agree,Disagree,Neither agree nor disagree,Agree,Pep,Before  72 hours,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Strongly agree,Disagree,Agree,Yes,1,1,0,0,0,0,0,0,1,0,0,Signiﬁcantly increased,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,Immediately,To prevent infection and  pregnancy,Yes,More willing,Local NGO,Very open,Very open,Very open,Agree,Men also know  the effects  of  GBV,Highly confident,Highly likely,Because  some women are  not  faithful to  their  partners,0,Highly likely,Highly beneficial,We get crocheting and embroidery bedsheet  after selling them  we get money so is beneficial to me,Awareness,No,We like  to  request  the donors who show  a great  support to  us beneficiaries
Valid,Yes,Yes,Yes,Male,Bor,Malou,No,Female,25-34,Langbar E,4,3,Yes,0,No education,Farming,0,0 SSP,5 to 6,IDP,Urban area,No,0,IMC/ HLSS staff,0,Yes,I'm in langbar  and  near to me,Yes,No insecurity,No,0,Yes,5-10 times,1 to 5Km / 30-45 min,WGFS,0,Yes,Yes,No,0,Highly satisfied,Highly satisfied  me  like  embroidery bedsheet,Yes,To be help  inform  of  medication incase of  injury and other  services,They  services are good and helpful to us,Disagree,Disagree,Neither agree nor disagree,Disagree,Pep,72 hours,Neither agree nor disagree,Agree,Disagree,Disagree,Neither agree nor disagree,Disagree,Agree,Disagree,Agree,Disagree,Strongly disagree,Agree,Agree,Neither agree nor disagree,Agree,Yes,1,0,0,0,0,0,0,0,0,0,0,Signiﬁcantly increased,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Within 72 hours,To prevent  infection and  HIV,Yes,More willing,Women leader/ group,Very open,Very open,Very open,Disagree,Some  men are not aware  of  gender based violence,Highly confident,Highly likely,To advice  her,0,Somewhat likely,Highly beneficial,We do crocheting and selling them,Services,No answer,We hope   Healthlink  will  do more support to  other widows and  other beneficiaries
Valid,Yes,Yes,Yes,Male,Bor,Malou,No,Female,25-34,Malou,5,3,Yes,0,No education,Trading,0,>500 SSP,7 to 10,Returnee IDP,Urban area,No,0,Community discussions,0,Yes,Near,Yes,No insecurity on our  way  to  centre,No,0,Yes,Over 10 times,Below 1km/ 15 min,WGFS,0,Yes,Yes,No,0,Not satisfied,The services  offered  are not enough  to  satisfied us because we big  population,Yes,I can recommend  her to visit  Health  facility  to prevent  infection,The services offered are  good and helpful  to us  beneficiaries,Agree,Disagree,Neither agree nor disagree,Disagree,Pep,In 72 hours,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Agree,Disagree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Agree,Yes,0,1,0,0,0,0,0,0,1,0,0,Signiﬁcantly increased,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Immediately,Medical  for  injuries and pregnancy,Yes,More willing,Parent,Very open,Very open,Very open,Agree,Some  men experience  GBV  also,Highly confident,Highly likely,To give  her  knowledge  on GBV  and refer to women centre for counselling,0,Highly likely,Somewhat beneficial,It has change  the  lives of women  who were suffering from gender based violence and those with  starvation for food.,Activities  like embroidery bedsheet and IGA,No,I have  benefit from the previous  so like  other who  were  left to  benefit.
Valid,Yes,Yes,Yes,Male,Bor,Malou ,No,Female,25-34,Malou ,6,3,Yes,0,No education,Casual work,0,>500 SSP,7 to 10,Returnee IDP,Urban area,No,0,IMC/ HLSS staff,0,Yes,We are  near  the location ,No,No insecurity ,No,0,Yes,5-10 times,Below 1km/ 15 min,WGFS,0,Yes,Yes,No,0,Somewhat satisfied,Because  the  services  are  not  equivalent  to  the number  of beneficiaries ,Yes,To get services  and Embroidery ,T,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Agree,Post Exposure Proplaxysis (pep),72 hours ,Agree,Agree,Agree,Agree,Disagree,Strongly disagree,Disagree,Disagree,Agree,Agree,Disagree,Strongly agree,Strongly agree,Disagree,Agree,Yes,1,1,0,0,0,0,0,1,1,0,0,Signiﬁcantly increased,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Within 72 hours,To prevent infection and injuries ,Yes,More willing,Parent,Very open,Very open,Very open,Agree,Because  more  staff are  which  create  awareness  in the community.,Highly confident,Highly likely,To get help  like  me ,0,Highly likely,Highly beneficial,Because we received services in WGFS which  benefit  us,Awareness ,No  answer ,Increase  the materials  for women  and  girls  support.
Valid,Yes,Yes,Yes,Male,Bor,Malou,No,Male,25-34,Tibek ,6,3,Yes,0,Some Primary,Petty business,0,>500 SSP,7 to 10,IDP,Urban area,No,0,IMC/ HLSS staff,0,No,It's  not  easy  to  access location  because we  travel  long distance. ,Yes,Location is safe ,No,0,Yes,Over 10 times,Above 5km/ more than an hour,WGFS,0,Yes,Yes,No,0,Somewhat satisfied,They  services  are not enough to satisfied  our,Yes,To counsel her and  give the services for violence.,Bring  other project  such other women  and girls  who were  arw left out to benefit ,Neither agree nor disagree,Disagree,Disagree,Agree,Post Exposure Proplaxysis ,Within  three days (72 hours),Disagree,Agree,Disagree,Disagree,Disagree,Strongly disagree,Disagree,Disagree,Agree,Disagree,Strongly disagree,Agree,Strongly agree,Agree,Agree,Yes,1,1,0,0,0,0,0,0,1,0,0,Signiﬁcantly increased,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Within 72 hours,To prevent infection ,Yes,More willing,Parent,Very open,Very open,Very open,Agree,Because more staff are Male  which create  awareness in community ,Highly confident,Highly likely,To give her  advice ,0,Highly likely,Highly beneficial,Because  we are getting some changes in  centre  like paying  our  medication and  school  fees for our  children ,Awareness  ,No answer ,"> I appreciate the organisations  that  support  us throughout  these   crisis situations.
> Thanks you and  keep supporting vulnerable  people who  are  left out. "
Valid,Yes,Yes,Yes,Male,Bor,Malou ,No,Male,25-34,Malou ,4,3,Yes,0,No education,Petty business,0,>500 SSP,7 to 10,IDP,Urban area,No,0,IMC/ HLSS staff,0,Yes,Near ,Yes,Because  are is  peaceful ,No,0,Yes,Over 10 times,Below 1km/ 15 min,WGFS,0,Yes,Yes,No,0,Highly satisfied,Because  the reduce psychosocial  motion .,Yes,To adviser on her negative  thoughts .,Add more  materials  to benefit  other  people who are left out ,Disagree,Disagree,Disagree,Agree,Post Exposure Proplaxysis ,72 hours ,Agree,Agree,Disagree,Strongly disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Yes,0,0,0,0,0,0,0,0,1,0,0,Signiﬁcantly increased,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,Within 72 hours,To prevent infection ,Yes,More willing,Health clinic,Very open,Very open,Very open,Agree,More  man aware on GBV campaign,Highly confident,Highly likely,To refer her to visit  women and girls friendly space for more advice  and counselling.,0,Highly likely,Highly beneficial,They services  we get are helpful to  me like Embroidery bedsheet and dignity kits ,Embroidery bedsheet and dignity kits ,No answer ,I will like to request  donors to  bring  another project to benefit us again 
Valid,Yes,Yes,Yes,Male,Bor,Malou ,No,Male,45-44,Malou ,6,3,Yes,0,No education,Petty business,0,>500 SSP,7 to 10,IDP,Urban area,No,0,IMC/ HLSS staff,0,Yes,Because we  are  near ,Yes,Because location is safe ,No,0,Yes,Over 10 times,Below 1km/ 15 min,WGFS,0,Yes,Yes,No,0,Somewhat satisfied,Because  the services  offered are not enough to satisfied us,Yes,To refer  her to visit  Health facilities for medical  infection and other  treatments .,They services are not equivalent to  number of people other are left out ,Agree,Strongly agree,Disagree,Disagree,Post Exposure Proplaxysis ,Three days or immediately ,Disagree,Agree,Disagree,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Disagree,Neither agree nor disagree,Agree,Agree,Disagree,Agree,Yes,1,1,0,0,0,0,0,0,0,0,0,Signiﬁcantly increased,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,Immediately,To prevent infection of STIs and HIV ,No,More willing,WGFS,Very open,Very open,Very open,Agree,Men Can help  awareness campaign ,Highly confident,Highly likely,Likely  to  help  to give  her knowledge about GBV  to overcome violence  against  her.,0,Highly likely,Highly beneficial,Embroidery  bedsheet  help  me alot  after selling  it ,Embroidery bedsheet  and  dignity kits ,No answer ,I appreciate  the  Healthlink project for  supporting women  and girls 
Valid,Yes,Yes,Yes,Male,Bor,Malou ,No,Female,25-34,Malou ,3,3,Yes,0,No education,Petty business,0,>500 SSP,7 to 10,Host community,Urban area,No,0,IMC/ HLSS staff,0,Yes,Because the place is near to the centre ,Yes,Because no insecurity ,No,0,Yes,5-10 times,1 to 5Km / 30-45 min,WGFS,0,Yes,Yes,Yes,I was referred to  HDC,Highly satisfied,Yes because I was given  dignity kits and crocheting ,Yes,I can recommend her to visit HLSS ,Yes we need more support and there is improvement ,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,"Pep to prevent infection like  Unwanted pregnancy, HIV and STIs.",Within 72 hours ,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Yes,0,0,0,0,0,0,0,0,1,0,0,Signiﬁcantly increased,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,Within 72 hours,"To prevent Unwanted pregnancy and STIs,HIV ",Yes,More willing,WGFS,Somewhat open,Very open,Very open,Agree,Because more men have  knowledge on GBV awareness ,Highly confident,Highly likely,I can recommend her to go to HLSS for help ,0,Highly likely,Highly beneficial,"Yes because many people get knowledge, crocheting ,dignity kits ",Since the services offered by HLSS/IMC help me alot  and  encouraged me,We need the project to be bring back ,Much appreciated to the project 
